code|lat|lng|storecd|name|addr|star
9502|37.517162|126.905608|294|신세계타임스퀘어1F|서울특별시 영등포구 영중로 9, 신세계백화점 B관 1층 (영등포동4가)|pin_general
9579|37.520176|126.929426|375|여의도호성|서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)|pin_general
9615|37.516985|126.903387|414|타임스퀘어B2|서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)|pin_general
9535|37.518713|126.909559|329|영등포본동|서울특별시 영등포구 영등포로 254 (영등포동3가)|pin_general
9503|37.516985|126.903387|295|타임스퀘어2F|서울특별시 영등포구 영중로 15 지상2층 (영등포동4가)|pin_general
9548|37.530023|126.92109|342|여의도의사당|서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)|pin_general
9728|37.525273|126.924668|573|여의도IFC(1F)|서울특별시 영등포구 국제금융로 10 (여의도동)|pin_general
9470|37.5344337|126.90187630000002|75|당산역|서울특별시 영등포구 당산로 231, 대원빌딩 1,2층 (당산동6가)|pin_general
3711|37.6093820|126.9303971|1508|불광역|서울특별시 은평구 통일로 715 |pin_general
3557|37.639617|126.91881|1336|구파발사거리|서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호|pin_general
3491|37.618620|126.922062|1304|연신내역사거리|서울특별시 은평구 통일로 842 (불광동)|pin_general
3348|37.620417|126.919913|1179|연신내|서울특별시 은평구 통일로 867 (갈현동)|pin_general
3134|37.63446|126.918881|951|구파발역|서울특별시 은평구 진관2로 12|pin_general
9962|37.601042|126.926789|775|은평구청입구|서울특별시 은평구 은평로 170 (응암동)|pin_general
9339|37.60037923|126.9202735|235|은평이마트|서울특별시 은평구 은평로 111 (응암동)|pin_general
9715|37.611745|126.917678|529|구산역|서울특별시 은평구 연서로 146 (대조동)|pin_general
3742|37.5743289|126.9804590000005|1472|연합뉴스|서울특별시 종로구 율곡로2길 25 (수송동)|pin_general
3673|37.5824779|127.0021850|1429|혜화역|서울특별시 종로구 대학로12길 4 1~2층|pin_general
3760|37.571759|126.972343|1528|경희궁로|서울특별시 종로구 새문안로3길 15 (당주동)|pin_general
3860|37.568546|126.967560|1622|강북삼성병원|서울특별시 종로구 새문안로 29 (평동)|pin_general
3636|37.606149|126.967213|1427|종로평창동|서울특별시 종로구 평창12길 3 (평창동)|pin_general
3592|37.569854|126.978083|1359|광화문우체국|서울특별시 종로구 종로 6 (서린동)|pin_general
3507|37.570804|126.983494|1305|더종로R|서울특별시 종로구 종로 51 (종로2가)|pin_reserve
3544|37.571432|126.961269|1320|독립문역|서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호|pin_general
3549|37.574411|126.973571|1333|정부서울청사R|서울특별시 종로구 새문안로5가길 28 (적선동)|pin_reserve
